nom_modele,performance,fairness_accuracy,fairness_disparate_impact,interpretability,privacy
account_check_status credit_amount credit_history foreign_worker housing installment_as_income_perc job other_installment_plans people_under_maintenance present_res_since sex telephone,0.684880952380952,0.1834105311128663,0.935517748372191,-12.0,-7.0
account_check_status housing installment_as_income_perc people_under_maintenance present_emp_since property sex telephone,0.687440476190476,0.1629718234981396,0.824370709382151,-8.0,-6.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month personal._status present_emp_since present_res_since property savings sex,0.7375,0.049991205127028496,0.755337385070905,-11.0,-5.0
duration_in_month housing installment_as_income_perc other_debtors people_under_maintenance present_res_since savings sex,0.660416666666667,0.1822705554674941,0.62483947899468,-8.0,-4.0
age credit_amount credit_history installment_as_income_perc other_debtors personal._status present_res_since purpose savings sex telephone,0.736190476190476,0.294285443646057,0.60306905370844,-11.0,-5.0
credit_history foreign_worker installment_as_income_perc other_debtors people_under_maintenance personal._status present_emp_since present_res_since telephone,0.715416666666667,0.2089636567240154,0.549580472921434,-9.0,-6.0
account_check_status credit_history foreign_worker housing installment_as_income_perc other_debtors people_under_maintenance personal._status present_res_since sex,0.695357142857143,-3.527624009551922E-4,0.846341889296315,-10.0,-6.0
account_check_status credit_amount credits_this_bank foreign_worker installment_as_income_perc job other_debtors people_under_maintenance present_emp_since present_res_since property,0.688452380952381,0.29437984496124003,0.993427704752275,-11.0,-6.0
account_check_status age credit_amount credits_this_bank foreign_worker housing installment_as_income_perc job other_debtors people_under_maintenance present_res_since property savings sex,0.703809523809524,0.14726994851994862,0.810048309178744,-14.0,-8.0
account_check_status age credit_amount credits_this_bank duration_in_month foreign_worker job other_installment_plans present_res_since property purpose savings sex telephone,0.704761904761905,0.16927409261576945,0.768461007591442,-14.0,-7.0
credit_amount credit_history credits_this_bank installment_as_income_perc job people_under_maintenance present_res_since property savings sex telephone,0.727619047619048,0.018087684512007096,0.725289040872822,-11.0,-6.0
account_check_status foreign_worker housing other_debtors people_under_maintenance personal._status present_emp_since present_res_since purpose savings sex,0.69452380952381,0.1506583694083692,0.71195652173913,-11.0,-7.0
age credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_installment_plans personal._status present_res_since savings sex,0.713809523809524,0.14319582740635362,0.632850241545894,-11.0,-5.0
credit_history duration_in_month foreign_worker installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since purpose sex telephone,0.714166666666667,0.2517867555006777,0.72873664178012,-13.0,-7.0
account_check_status age credit_amount credits_this_bank duration_in_month housing installment_as_income_perc job people_under_maintenance personal._status property purpose,0.694404761904762,0.09286387976147059,0.754845468831849,-12.0,-6.0
account_check_status credit_amount credits_this_bank duration_in_month housing job present_emp_since telephone,0.666309523809524,-0.019005233155779802,0.843800322061192,-8.0,-4.0
age credit_history credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc job other_debtors personal._status present_emp_since property savings sex telephone,0.714880952380952,0.1816478132267605,0.692714453584019,-15.0,-9.0
age credit_amount credit_history job other_installment_plans people_under_maintenance personal._status present_res_since purpose savings sex,0.675357142857143,0.318036197212398,0.574561403508772,-11.0,-6.0
account_check_status age credit_amount credit_history credits_this_bank foreign_worker housing installment_as_income_perc job other_debtors other_installment_plans personal._status present_res_since property purpose savings sex telephone,0.728095238095238,0.1780419484867117,0.738325281803543,-18.0,-9.0
account_check_status age credit_amount credit_history installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status property purpose savings telephone,0.738095238095238,0.1509566497190259,0.695508681302913,-14.0,-6.0
account_check_status credit_amount credits_this_bank duration_in_month foreign_worker housing job people_under_maintenance personal._status present_res_since savings sex telephone,0.675833333333333,0.1312135726239253,0.816376811594203,-13.0,-8.0
account_check_status duration_in_month foreign_worker housing installment_as_income_perc other_debtors present_emp_since present_res_since property purpose savings sex,0.725416666666667,0.1722043010752691,0.854347826086957,-12.0,-6.0
age credit_history credits_this_bank duration_in_month housing job other_debtors present_emp_since present_res_since savings sex,0.703452380952381,0.13822981767232612,0.625132555673383,-11.0,-6.0
credits_this_bank duration_in_month foreign_worker housing other_debtors personal._status present_emp_since present_res_since property savings telephone,0.668214285714286,0.1110153811077207,0.617028985507246,-11.0,-7.0
account_check_status age credit_amount credit_history foreign_worker installment_as_income_perc job other_installment_plans people_under_maintenance present_emp_since property purpose savings sex,0.73,0.3284562607204116,0.788077659283566,-14.0,-7.0
account_check_status credit_amount credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance present_res_since savings telephone,0.699642857142857,0.21559118927539955,0.923619271445358,-14.0,-6.0
account_check_status age credit_amount duration_in_month foreign_worker installment_as_income_perc personal._status present_emp_since property purpose,0.715238095238095,0.0867455111641159,0.784977703455964,-10.0,-5.0
age credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc job other_debtors other_installment_plans personal._status purpose sex telephone,0.670357142857143,0.10971449390567001,0.759420289855072,-15.0,-7.0
account_check_status age credit_amount credit_history duration_in_month job other_installment_plans purpose savings,0.713452380952381,0.15691841020455752,0.887366099558916,-9.0,-2.0
account_check_status credit_history duration_in_month foreign_worker installment_as_income_perc people_under_maintenance personal._status purpose sex,0.716666666666667,0.017747621085233402,0.819374523264683,-9.0,-4.0
account_check_status credit_history housing installment_as_income_perc other_installment_plans people_under_maintenance present_res_since property purpose sex,0.703869047619048,0.10885222579473501,0.85666313184871,-10.0,-5.0
account_check_status credit_amount credit_history duration_in_month installment_as_income_perc other_installment_plans people_under_maintenance sex telephone,0.707261904761905,0.0339076039373884,0.817097780223812,-9.0,-3.0
account_check_status age credit_amount credits_this_bank duration_in_month foreign_worker housing other_debtors personal._status present_emp_since purpose savings telephone,0.717857142857143,0.2140416901652852,0.789285132714541,-13.0,-6.0
account_check_status age credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_debtors other_installment_plans personal._status present_emp_since present_res_since savings telephone,0.746428571428571,0.22076331650799721,0.848288621646624,-14.0,-6.0
age credit_amount credit_history credits_this_bank duration_in_month foreign_worker job other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since property savings,0.704761904761905,0.1565513626834376,0.584169453734671,-15.0,-8.0
age credit_amount credit_history foreign_worker property purpose telephone,0.682380952380952,0.24229691876750659,0.813664596273292,-7.0,-4.0
account_check_status duration_in_month installment_as_income_perc other_debtors other_installment_plans people_under_maintenance present_res_since property purpose savings sex,0.722619047619048,0.0438546274611845,0.840342124019957,-11.0,-4.0
account_check_status age credit_amount credits_this_bank housing job other_installment_plans present_emp_since purpose savings sex telephone,0.68047619047619,0.343081575036868,0.803232998885173,-12.0,-6.0
credit_amount credit_history credits_this_bank housing other_debtors other_installment_plans people_under_maintenance present_emp_since savings sex telephone,0.698214285714286,0.2089636567240154,0.549580472921434,-11.0,-5.0
account_check_status age credit_amount credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_debtors present_emp_since present_res_since purpose sex,0.718333333333333,0.251573900354388,0.822705314009662,-13.0,-6.0
account_check_status age credit_amount credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_debtors personal._status savings,0.726666666666667,0.1856253537068478,0.775751908991741,-11.0,-4.0
age credit_amount credit_history duration_in_month other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since property purpose savings,0.72452380952381,0.2288816554289702,0.558397271952259,-12.0,-5.0
age credit_history duration_in_month job other_debtors other_installment_plans personal._status present_res_since purpose savings sex,0.716547619047619,0.360890517940877,0.72821123684733,-11.0,-5.0
account_check_status age credit_amount credits_this_bank duration_in_month foreign_worker personal._status purpose savings,0.711666666666667,0.043623528574984895,0.718868720979316,-9.0,-3.0
account_check_status credit_amount duration_in_month foreign_worker housing installment_as_income_perc job people_under_maintenance present_res_since property sex,0.66952380952381,0.1457010582010587,0.830615942028986,-11.0,-7.0
credit_history installment_as_income_perc job people_under_maintenance purpose sex telephone,0.693928571428571,0.0668228469433288,0.617600838135149,-7.0,-4.0
credit_history duration_in_month foreign_worker housing installment_as_income_perc job other_installment_plans property savings sex,0.69625,0.007738095238095211,0.71195652173913,-10.0,-5.0
account_check_status credit_history duration_in_month housing people_under_maintenance personal._status present_emp_since purpose telephone,0.710119047619048,-0.042394053917371506,0.76749922910885,-9.0,-5.0
account_check_status age credit_history credits_this_bank installment_as_income_perc job people_under_maintenance personal._status property sex telephone,0.707738095238095,3.7645665677810136E-4,0.72418945166592,-11.0,-7.0
account_check_status age credit_amount credit_history credits_this_bank housing installment_as_income_perc purpose sex,0.719761904761905,0.1198015602235215,0.841625578963096,-9.0,-3.0
account_check_status credit_amount credit_history credits_this_bank housing other_installment_plans people_under_maintenance property purpose,0.699404761904762,0.056419546636938,0.928638941398866,-9.0,-3.0
account_check_status age credits_this_bank housing job other_debtors people_under_maintenance present_emp_since savings sex,0.688452380952381,0.11225986657021109,0.847045707915273,-10.0,-6.0
age credit_history duration_in_month foreign_worker housing installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status property purpose savings,0.703333333333333,0.1802675585284283,0.804820415879017,-13.0,-6.0
account_check_status credits_this_bank duration_in_month job other_installment_plans personal._status present_emp_since property purpose savings sex,0.704880952380952,0.26250540963414243,0.6940938133084,-11.0,-5.0
account_check_status credit_history housing installment_as_income_perc job other_debtors people_under_maintenance personal._status present_emp_since sex,0.708035714285714,0.046849905933097805,0.795338817077947,-10.0,-6.0
age credit_history credits_this_bank duration_in_month other_debtors other_installment_plans personal._status present_emp_since present_res_since purpose sex telephone,0.711428571428571,0.18908185159220758,0.53792270531401,-12.0,-6.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month foreign_worker other_installment_plans present_emp_since present_res_since purpose sex,0.721190476190476,0.2252016535591853,0.799389778794813,-12.0,-5.0
credit_amount credit_history duration_in_month foreign_worker other_debtors personal._status present_res_since property purpose telephone,0.677619047619048,0.09988803163106441,0.702203692674211,-10.0,-5.0
account_check_status age foreign_worker installment_as_income_perc people_under_maintenance personal._status present_res_since property purpose savings telephone,0.701904761904762,0.1451564220960771,0.807429618524071,-11.0,-7.0
credit_history credits_this_bank duration_in_month people_under_maintenance present_emp_since present_res_since purpose telephone,0.725178571428571,0.16314317334222778,0.836649471874232,-8.0,-4.0
account_check_status age credit_amount credits_this_bank foreign_worker housing installment_as_income_perc people_under_maintenance property sex telephone,0.690357142857143,0.1934922244759969,0.744529695936346,-11.0,-7.0
age credit_amount credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_installment_plans people_under_maintenance present_res_since savings sex telephone,0.726309523809524,0.1720354808590104,0.75383631713555,-13.0,-6.0
account_check_status credits_this_bank duration_in_month installment_as_income_perc present_res_since savings sex telephone,0.715297619047619,0.023582115773138596,0.810357016613645,-8.0,-3.0
credit_history foreign_worker installment_as_income_perc job other_installment_plans personal._status present_res_since property purpose savings telephone,0.714047619047619,0.10827247329794079,0.764351590438547,-11.0,-6.0
account_check_status credit_amount credit_history foreign_worker housing other_debtors other_installment_plans people_under_maintenance present_emp_since property savings,0.713571428571429,0.11349924585218679,0.92554347826087,-11.0,-5.0
account_check_status credit_amount duration_in_month installment_as_income_perc people_under_maintenance purpose savings sex,0.718095238095238,0.1758969635782896,0.808293872865547,-8.0,-2.0
account_check_status age credit_history duration_in_month foreign_worker job other_installment_plans personal._status property purpose savings sex telephone,0.722380952380952,0.17998955067920566,0.785607196401799,-13.0,-7.0
account_check_status credit_amount duration_in_month installment_as_income_perc job other_debtors people_under_maintenance present_emp_since,0.685595238095238,0.26268617202978783,0.973007246376812,-8.0,-3.0
account_check_status credit_history housing installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status present_res_since property purpose telephone,0.705,0.038008012736401905,0.702203692674211,-12.0,-6.0
housing installment_as_income_perc other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since purpose savings telephone,0.675833333333333,0.19068353030617188,0.752255947497949,-10.0,-5.0
credit_amount credit_history credits_this_bank personal._status property purpose sex telephone,0.668928571428571,0.1735722284434491,0.549580472921434,-8.0,-4.0
account_check_status credit_amount credits_this_bank duration_in_month foreign_worker installment_as_income_perc personal._status present_res_since property telephone,0.696309523809524,0.1627139666527912,0.80248020319737,-10.0,-5.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month housing job other_installment_plans present_emp_since present_res_since,0.683214285714286,0.0871012882248837,0.831949193942355,-10.0,-4.0
credit_history duration_in_month foreign_worker housing installment_as_income_perc other_debtors other_installment_plans people_under_maintenance present_emp_since savings sex telephone,0.714940476190476,0.1315753309870952,0.645507246376812,-12.0,-6.0
credit_amount credit_history credits_this_bank foreign_worker installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since property purpose savings,0.725,0.293785310734463,0.606481481481482,-13.0,-5.0
account_check_status age credit_amount credit_history other_debtors other_installment_plans people_under_maintenance sex,0.702142857142857,0.0499733545619622,0.769033204916529,-8.0,-3.0
credit_history credits_this_bank duration_in_month foreign_worker housing job other_installment_plans personal._status present_emp_since property savings sex telephone,0.683452380952381,0.11345876345876359,0.688485427615863,-13.0,-8.0
account_check_status housing installment_as_income_perc job other_installment_plans present_res_since savings,0.670714285714286,0.11505102040816341,0.96905193236715,-7.0,-3.0
credit_amount credit_history credits_this_bank installment_as_income_perc job personal._status property purpose sex telephone,0.685714285714286,0.021002867550182103,0.737084398976982,-10.0,-5.0
age credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since savings telephone,0.7275,0.2593156058201337,1.01474262868566,-14.0,-7.0
account_check_status age credits_this_bank duration_in_month foreign_worker housing job other_installment_plans personal._status present_emp_since savings sex telephone,0.69047619047619,0.1770565663286381,0.755337385070905,-13.0,-8.0
credit_history credits_this_bank duration_in_month job people_under_maintenance personal._status present_emp_since present_res_since property savings telephone,0.736309523809524,0.1402265819287096,0.565044858523119,-11.0,-7.0
credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_installment_plans people_under_maintenance personal._status present_emp_since property purpose savings,0.726190476190476,0.2085459719177123,0.763334827431645,-13.0,-6.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_debtors people_under_maintenance personal._status present_res_since sex,0.713095238095238,0.016179800072441804,0.76749922910885,-14.0,-7.0
account_check_status credit_history foreign_worker job other_debtors other_installment_plans personal._status telephone,0.703333333333333,0.053465691396725995,0.785607196401799,-8.0,-4.0
age credit_history credits_this_bank duration_in_month installment_as_income_perc job other_debtors people_under_maintenance present_emp_since present_res_since property purpose savings telephone,0.753928571428571,0.2603392414713174,0.803232998885173,-14.0,-7.0
age credit_amount credits_this_bank duration_in_month housing installment_as_income_perc job other_debtors other_installment_plans present_emp_since present_res_since purpose savings,0.681785714285714,0.144870041039672,0.772665992585103,-13.0,-5.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing job other_debtors personal._status present_res_since property sex,0.691309523809524,-0.016592756836659298,0.696135265700483,-13.0,-7.0
credit_amount credits_this_bank duration_in_month foreign_worker other_debtors other_installment_plans people_under_maintenance personal._status property purpose savings sex,0.66202380952381,0.1698504983388704,0.618132794068082,-12.0,-5.0
account_check_status credit_amount credit_history duration_in_month foreign_worker other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since savings telephone,0.732738095238095,0.0777325686532848,0.804092071611253,-12.0,-5.0
account_check_status credits_this_bank foreign_worker housing job people_under_maintenance personal._status present_emp_since purpose savings sex telephone,0.675357142857143,0.15837518915612242,0.873936047849091,-12.0,-8.0
age credit_amount credit_history credits_this_bank housing other_installment_plans people_under_maintenance personal._status property purpose sex telephone,0.660357142857143,0.0759465855307641,0.688224637681159,-12.0,-7.0
credit_amount credit_history duration_in_month foreign_worker job other_debtors other_installment_plans personal._status present_emp_since present_res_since purpose,0.687380952380952,0.1549337116020689,0.595623756749076,-11.0,-5.0
credit_history housing other_debtors other_installment_plans personal._status present_res_since savings sex telephone,0.683333333333333,0.08456125917426228,0.586824769433465,-9.0,-5.0
account_check_status age credits_this_bank foreign_worker job other_installment_plans people_under_maintenance savings telephone,0.673511904761905,0.1776585490983188,1.17529330572809,-9.0,-5.0
age credit_history credits_this_bank housing installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since property purpose sex telephone,0.681071428571429,0.014036687949731397,0.742911153119093,-15.0,-9.0
credit_history credits_this_bank duration_in_month job other_debtors people_under_maintenance present_res_since property purpose savings telephone,0.731309523809524,0.20707438383950658,0.884256501886043,-11.0,-5.0
account_check_status credit_amount credits_this_bank duration_in_month housing other_debtors other_installment_plans people_under_maintenance personal._status present_res_since purpose savings sex telephone,0.703333333333333,0.1682904803505786,0.700436189672154,-14.0,-6.0
age credit_history foreign_worker installment_as_income_perc job other_installment_plans people_under_maintenance present_emp_since present_res_since purpose savings sex telephone,0.728928571428571,0.34180731648227397,0.786542443064182,-13.0,-8.0
account_check_status age credit_amount credit_history duration_in_month job other_debtors other_installment_plans present_emp_since property purpose savings,0.730833333333333,0.2600431894856984,0.833510074231177,-12.0,-4.0
credit_history credits_this_bank duration_in_month housing other_debtors people_under_maintenance personal._status present_emp_since present_res_since purpose telephone,0.679404761904762,0.05844682700666481,0.651463483944302,-11.0,-6.0
installment_as_income_perc other_debtors other_installment_plans present_emp_since present_res_since property purpose,0.660535714285714,0.2041212859085863,0.917277316397981,-7.0,-3.0
account_check_status age credit_amount credit_history installment_as_income_perc job other_installment_plans personal._status present_emp_since sex telephone,0.709047619047619,0.16798801973220578,0.776679841897233,-11.0,-6.0
credits_this_bank housing installment_as_income_perc other_installment_plans present_res_since property purpose savings telephone,0.662738095238095,-0.03055484820190671,0.838321099190664,-9.0,-4.0
account_check_status age credit_amount credit_history credits_this_bank foreign_worker job other_debtors other_installment_plans present_emp_since purpose sex,0.71452380952381,0.2219919078742609,0.820361424226159,-12.0,-5.0
credit_amount credit_history credits_this_bank duration_in_month housing installment_as_income_perc job people_under_maintenance present_emp_since present_res_since purpose sex,0.691904761904762,0.0579603895393367,0.769682726204465,-12.0,-6.0
account_check_status credits_this_bank job other_installment_plans property sex telephone,0.67327380952381,0.017674023769100093,0.721449275362319,-7.0,-4.0
account_check_status credits_this_bank foreign_worker housing job other_debtors people_under_maintenance personal._status present_emp_since sex telephone,0.66547619047619,0.1229771925867006,0.90546265328874,-11.0,-8.0
account_check_status credit_history foreign_worker installment_as_income_perc other_debtors other_installment_plans present_res_since property purpose savings,0.728511904761905,0.1593737641612579,0.9812734082397,-10.0,-3.0
account_check_status credit_history credits_this_bank installment_as_income_perc other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since property purpose savings sex,0.730952380952381,0.102919611037183,0.755337385070905,-13.0,-6.0
account_check_status credit_amount credit_history duration_in_month housing other_installment_plans present_emp_since present_res_since savings sex,0.717380952380952,0.04906380881990639,0.759420289855072,-10.0,-4.0
account_check_status credits_this_bank foreign_worker housing personal._status present_emp_since present_res_since,0.672916666666667,0.0729271708683471,0.860676328502415,-7.0,-5.0
account_check_status credit_amount credit_history job present_emp_since property,0.692857142857143,0.22121971595655787,0.839359267734554,-6.0,-3.0
credit_amount credit_history credits_this_bank installment_as_income_perc people_under_maintenance personal._status telephone,0.668928571428571,0.2102247397992075,0.565044858523119,-7.0,-3.0
credit_history duration_in_month housing installment_as_income_perc other_installment_plans people_under_maintenance present_emp_since property purpose savings sex telephone,0.738571428571429,0.2298581048581049,0.843800322061192,-12.0,-6.0
duration_in_month present_emp_since present_res_since savings telephone,0.686547619047619,0.44063665539075403,0.840342124019957,-5.0,-3.0
account_check_status age credits_this_bank foreign_worker installment_as_income_perc present_emp_since present_res_since sex telephone,0.701190476190476,-0.0104669887278582,0.808641975308642,-9.0,-6.0
credit_amount credit_history duration_in_month foreign_worker other_installment_plans people_under_maintenance personal._status purpose,0.66047619047619,0.051996618703714005,0.645898700134469,-8.0,-3.0
account_check_status age housing other_debtors other_installment_plans people_under_maintenance present_res_since property sex telephone,0.67702380952381,0.1039040996668112,0.791062801932367,-10.0,-7.0
account_check_status credit_amount duration_in_month job other_debtors other_installment_plans personal._status present_res_since property savings sex,0.705357142857143,0.12253016591251933,0.71195652173913,-11.0,-5.0
account_check_status age credit_history duration_in_month housing installment_as_income_perc job other_debtors other_installment_plans personal._status present_res_since property sex,0.708571428571429,-0.003245436105476604,0.763784774279527,-13.0,-7.0
account_check_status credit_history credits_this_bank foreign_worker installment_as_income_perc other_installment_plans people_under_maintenance present_res_since property purpose sex,0.718154761904762,0.0975753436352769,0.851913786696396,-11.0,-5.0
credit_amount other_debtors present_emp_since present_res_since property purpose savings sex,0.677619047619048,0.29295334295334197,0.59175607001694,-8.0,-4.0
account_check_status age credit_amount credit_history duration_in_month housing installment_as_income_perc job other_debtors present_emp_since property purpose savings telephone,0.733095238095238,0.21919459850494322,0.851074462768616,-14.0,-6.0
age credit_history duration_in_month housing installment_as_income_perc job personal._status savings sex,0.686428571428571,0.1492715476995396,0.809676044330776,-9.0,-5.0
age credit_amount credit_history credits_this_bank duration_in_month housing job other_debtors present_emp_since purpose savings sex telephone,0.717738095238095,0.29948318627563897,0.657190635451505,-13.0,-6.0
credit_history duration_in_month housing other_debtors people_under_maintenance personal._status present_emp_since present_res_since property purpose sex,0.671904761904762,0.0434065501495827,0.624181060154854,-11.0,-7.0
account_check_status duration_in_month installment_as_income_perc job people_under_maintenance personal._status present_emp_since property purpose sex,0.706666666666667,0.09454545454545452,0.843800322061191,-10.0,-6.0
installment_as_income_perc other_installment_plans present_emp_since present_res_since property purpose savings sex,0.698630952380952,0.2518737973893599,0.830615942028985,-8.0,-4.0
age credit_history credits_this_bank duration_in_month installment_as_income_perc people_under_maintenance present_emp_since property purpose sex,0.723928571428571,0.1995890849142487,0.581813931743805,-10.0,-5.0
account_check_status age credit_history credits_this_bank other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since property purpose savings,0.725,0.0726821789321791,0.71195652173913,-12.0,-6.0
account_check_status age credit_amount credits_this_bank duration_in_month installment_as_income_perc job other_installment_plans people_under_maintenance property purpose telephone,0.697380952380952,0.3159293729146672,0.997218562435954,-12.0,-5.0
account_check_status credit_amount duration_in_month foreign_worker housing installment_as_income_perc present_emp_since purpose sex,0.709166666666667,0.243762183235868,0.839359267734554,-9.0,-4.0
credit_history credits_this_bank installment_as_income_perc people_under_maintenance personal._status present_emp_since sex telephone,0.727559523809524,0.1347517277228144,0.547040039302383,-8.0,-5.0
credit_history credits_this_bank installment_as_income_perc people_under_maintenance personal._status present_emp_since present_res_since purpose savings sex telephone,0.751071428571429,0.32999844163939496,0.73492286115007,-11.0,-6.0
account_check_status credit_amount credit_history duration_in_month housing other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since property telephone,0.7025,0.03824597635664449,0.896537842190016,-12.0,-6.0
account_check_status credit_amount credit_history foreign_worker job other_debtors people_under_maintenance present_emp_since property telephone,0.708809523809524,0.2233121083484944,0.880770954728821,-10.0,-6.0
age credit_history credits_this_bank foreign_worker job present_emp_since property purpose sex telephone,0.699642857142857,0.22904283664685382,0.843800322061192,-10.0,-7.0
credits_this_bank duration_in_month foreign_worker installment_as_income_perc job personal._status property purpose savings sex telephone,0.689285714285714,0.13597111122016664,0.748724229434579,-11.0,-6.0
account_check_status credit_history duration_in_month housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since property purpose,0.710833333333333,0.1095186726254691,0.774166314900802,-13.0,-6.0
age credit_amount credit_history foreign_worker housing installment_as_income_perc other_debtors other_installment_plans personal._status present_emp_since present_res_since property purpose sex,0.679285714285714,0.1927909641657931,0.733530961791831,-14.0,-8.0
account_check_status credit_amount credits_this_bank duration_in_month other_debtors other_installment_plans present_emp_since present_res_since property savings telephone,0.716904761904762,0.22998069498069487,0.936618357487923,-11.0,-4.0
account_check_status age credits_this_bank job other_debtors personal._status savings,0.703511904761905,0.0969305716589612,0.858248957712925,-7.0,-3.0
credit_amount duration_in_month foreign_worker installment_as_income_perc job other_debtors other_installment_plans personal._status present_emp_since purpose telephone,0.669404761904762,0.2273939981919608,0.655862977602108,-11.0,-5.0
account_check_status credit_amount credit_history housing people_under_maintenance personal._status present_emp_since present_res_since sex,0.687023809523809,-0.011315496098104803,0.619092627599244,-9.0,-6.0
account_check_status age credit_history duration_in_month job other_debtors other_installment_plans people_under_maintenance present_res_since telephone,0.70297619047619,0.09848484848484879,0.920509442248573,-10.0,-5.0
account_check_status age credit_amount foreign_worker other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since,0.674761904761905,0.1947091895792305,0.783528870485392,-9.0,-5.0
account_check_status age credit_history credits_this_bank duration_in_month housing other_installment_plans personal._status present_emp_since present_res_since savings,0.721190476190476,0.060103917415238094,0.778892604979561,-11.0,-5.0
account_check_status age credit_amount credit_history foreign_worker housing other_debtors other_installment_plans present_emp_since property savings telephone,0.72297619047619,0.12377979429356908,0.817097780223812,-12.0,-6.0
age foreign_worker installment_as_income_perc other_debtors personal._status present_res_since property savings sex telephone,0.66547619047619,0.240429505135387,0.542443064182195,-10.0,-7.0
age credits_this_bank duration_in_month job other_debtors people_under_maintenance present_emp_since property savings,0.682142857142857,0.235806369904471,0.769033204916529,-9.0,-5.0
account_check_status credit_history installment_as_income_perc job other_installment_plans personal._status property savings telephone,0.7325,0.15328768453768488,0.747913921826965,-9.0,-4.0
account_check_status duration_in_month foreign_worker job other_installment_plans present_emp_since sex telephone,0.680416666666667,0.2478209988985848,0.807429618524071,-8.0,-5.0
account_check_status age credit_history foreign_worker job other_debtors other_installment_plans personal._status property sex,0.700059523809524,0.10395043144942544,0.743762139548782,-10.0,-6.0
account_check_status age credit_amount credit_history duration_in_month housing installment_as_income_perc other_debtors people_under_maintenance present_emp_since purpose sex telephone,0.727261904761905,-0.0635207143902797,0.773483628556092,-13.0,-6.0
account_check_status age credit_history credits_this_bank foreign_worker housing other_installment_plans personal._status present_res_since,0.694047619047619,-0.025094175601275,0.741962352157255,-9.0,-5.0
account_check_status credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc job other_debtors people_under_maintenance present_res_since property purpose telephone,0.686071428571429,0.08146453089244829,0.919298245614035,-13.0,-7.0
account_check_status age foreign_worker housing job personal._status present_res_since savings telephone,0.673214285714286,0.040845943087075,0.763142938334754,-9.0,-7.0
account_check_status age credit_amount credit_history duration_in_month housing job other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since purpose sex,0.707738095238095,0.0708542188805347,0.762810559006211,-14.0,-7.0
account_check_status credit_amount credit_history credits_this_bank installment_as_income_perc people_under_maintenance present_emp_since purpose savings,0.738214285714286,0.2089942248933952,0.961291506145661,-9.0,-2.0
account_check_status credit_history credits_this_bank foreign_worker housing job other_debtors personal._status present_emp_since present_res_since property purpose telephone,0.692261904761905,0.05547432169267641,0.769033204916529,-13.0,-8.0
account_check_status age credit_amount credits_this_bank duration_in_month housing installment_as_income_perc present_emp_since present_res_since property savings telephone,0.716904761904762,0.1696236559139782,0.918653576437588,-12.0,-6.0
account_check_status credits_this_bank job other_installment_plans present_res_since purpose sex telephone,0.662380952380952,0.11506545493887302,0.876254180602007,-8.0,-4.0
account_check_status credit_amount credit_history duration_in_month housing installment_as_income_perc job other_installment_plans people_under_maintenance personal._status property savings telephone,0.721666666666667,0.0343113834162427,0.701638311279143,-13.0,-6.0
credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance present_res_since property savings,0.727142857142857,0.1139860139860144,1.12187088274045,-12.0,-5.0
credit_amount credit_history credits_this_bank duration_in_month foreign_worker other_debtors people_under_maintenance present_res_since property purpose sex telephone,0.691309523809524,0.0787635700986151,0.718370544457501,-12.0,-6.0
